,st,upper_leg_district,poverty_base,poverty_reform,deep_poverty_base,deep_poverty_reform,pct_chg,pct_chg_deep
579,21.0,008,0.14674272933229093,0.1309687045044596,0.04607007285093909,0.04140343027089209,0.046588290661976325,0.10129444759390847
580,21.0,009,0.19861593614372133,0.17022504053362145,0.07454620744228689,0.06111471941109256,0.07501235375140825,0.18017667822461506
581,21.0,010,0.15016721872473307,0.1327922623948724,0.0520242200021522,0.044861237527630736,0.08478466182423694,0.13768553328094368
582,21.0,011,0.07385136860678383,0.058412462563554896,0.023229298065042033,0.017319434448494417,0.11655981173597052,0.25441421432537475
583,21.0,012,0.13004959825883206,0.12044727894542466,0.04818603035791307,0.04444990453972674,0.08203973571319641,0.07753545561722719
584,21.0,013,0.20223221842817504,0.185358665651202,0.09195048231796131,0.08955170867087721,0.1244598342692341,0.026087667912270785
585,21.0,014,0.11926462401482461,0.10742970589299718,0.043716744927689614,0.03922727344498423,0.0372270398562701,0.10269455079812706
586,21.0,015,0.18373496479188037,0.17112197217175099,0.06485343416790967,0.05859810498762215,0.046303335222325444,0.09645332218016518
587,21.0,016,0.21113554858559844,0.1936627292030154,0.07888843660458439,0.06717946476309872,0.022350377098029575,0.14842443766727195
588,21.0,017,0.14395422578618386,0.12913897487248752,0.05115754591990943,0.04175195579015303,0.05261322786680556,0.18385538165731186
589,21.0,018,0.19791035381450164,0.18377650097407583,0.08552099399948501,0.0771275558110319,0.10687296787959903,0.09814476885644782
590,21.0,019,0.1066213400041601,0.09862598092884275,0.041880933946601105,0.03693744747209485,0.14244802155089636,0.11803668181825376
591,21.0,020,0.10348320828467181,0.09507470127141707,0.04247824214080405,0.04017281531290726,0.11987136177052417,0.05427312223172771
592,21.0,021,0.22863704603690505,0.21168254101184938,0.09656420485278187,0.08582893678248937,0.04437946954364129,0.11117233437233894
593,21.0,022,0.14511966856058062,0.12455744063989392,0.04986458599380473,0.04396920666142272,0.09416755469976867,0.11822778059592158
