,index,poverty_base,poverty_reform,deep_poverty_base,deep_poverty_reform,pct_change,pct_change_deep
2270,5311605.0,0.13764880952380953,0.11607142857142858,0.03125,0.03125,0.1567567567567568,0.0
2271,5311606.0,0.05489864864864865,0.05489864864864865,0.024493243243243243,0.024493243243243243,0.0,0.0
2272,5311607.0,0.07162726008344923,0.07162726008344923,0.03268428372739916,0.03268428372739916,0.0,0.0
2273,5311608.0,0.08508014796547472,0.08508014796547472,0.03514180024660912,0.03514180024660912,0.0,0.0
2274,5311609.0,0.05470313542361575,0.04469646430953969,0.02601734489659773,0.019346230820547032,0.18292682926829276,0.2564102564102564
2275,5311610.0,0.10341880341880341,0.10341880341880341,0.042735042735042736,0.038461538461538464,0.0,0.09999999999999996
2276,5311611.0,0.11507936507936507,0.11190476190476191,0.05,0.05,0.027586206896551627,0.0
2277,5311612.0,0.1342281879194631,0.11697027804410355,0.046021093000958774,0.04122722914669223,0.12857142857142856,0.10416666666666673
2278,5311613.0,0.15670289855072464,0.14402173913043478,0.04710144927536232,0.042572463768115944,0.08092485549132948,0.09615384615384613
2279,5311614.0,0.16696914700544466,0.14791288566243194,0.04627949183303085,0.038112522686025406,0.11413043478260879,0.17647058823529416
2280,5311615.0,0.08051529790660225,0.07729468599033816,0.03784219001610306,0.0322061191626409,0.04000000000000001,0.14893617021276606
2281,5311616.0,0.04006677796327212,0.035058430717863104,0.015859766277128547,0.010851419031719533,0.12500000000000003,0.3157894736842105
2282,5311701.0,0.11627906976744186,0.11627906976744186,0.04830053667262969,0.044722719141323794,0.0,0.07407407407407399
2283,5311702.0,0.12523191094619665,0.12337662337662338,0.03896103896103896,0.03896103896103896,0.014814814814814743,0.0
2284,5311703.0,0.13189897100093545,0.11880261927034612,0.042095416276894296,0.037418147801683815,0.09929078014184393,0.11111111111111119
2285,5311704.0,0.0700589970501475,0.0612094395280236,0.03761061946902655,0.03761061946902655,0.12631578947368421,0.0
2286,5311705.0,0.07446808510638298,0.07180851063829788,0.03590425531914894,0.03590425531914894,0.03571428571428558,0.0
2287,5311706.0,0.07780784844384303,0.07239512855209743,0.02503382949932341,0.02503382949932341,0.06956521739130438,0.0
2288,5311801.0,0.06540447504302926,0.06310958118187034,0.02868617326448652,0.024096385542168676,0.035087719298245716,0.15999999999999998
2289,5311802.0,0.11830535571542766,0.10711430855315747,0.03357314148681055,0.03117505995203837,0.09459459459459467,0.0714285714285714
2290,5311900.0,0.11147540983606558,0.10819672131147541,0.047540983606557376,0.04590163934426229,0.02941176470588236,0.03448275862068967
