,st,upper_leg_district,poverty_base,poverty_reform,deep_poverty_base,deep_poverty_reform,pct_chg,pct_chg_deep,child_poverty_base,child_poverty_reform,child_deep_poverty_base,child_deep_poverty_reform,child_pct_chg,child_pct_chg_deep
0,1.0,001,0.12984791502218324,0.12234808851642702,0.05237421037879495,0.046469571209688934,0.05775854394331202,0.11273944039253071,0.12357947691297119,0.10566883907100331,0.04350430659313684,0.031272066571968675,0.14493213832407745,0.2811730832895955
1,1.0,002,0.13935327143494958,0.1181216497997945,0.03969394152449338,0.03679474802582311,0.15235825766075425,0.07303869022131018,0.15286587298480728,0.09648554132363109,0.024128212020813333,0.01847420611401537,0.3688222267031413,0.2343317400361344
2,1.0,003,0.1392218515740716,0.13067030209641128,0.046683969978667375,0.04422195596630461,0.06142390279237561,0.05273788869043913,0.1471161802568241,0.12593800354964488,0.03814901370503045,0.032938469604241204,0.1439554552749262,0.1365839793677856
3,1.0,004,0.14706047846533477,0.1375491168181648,0.049828426027936724,0.04504652876250048,0.06467653135925285,0.09596725497119318,0.1713856095151243,0.1454187241503351,0.0512364604393619,0.03874141230526607,0.15151146842639487,0.2438702444889544
4,1.0,005,0.19457591531695242,0.18431273283334215,0.07680874494229223,0.06709438153227211,0.0527464175969167,0.12647470567731178,0.23729016038477654,0.21018517784626156,0.10457149769910164,0.07499171865332842,0.11422716599189384,0.28286655251785053
5,1.0,006,0.15056409059426357,0.14457559531643488,0.0634358556818862,0.05737868219436227,0.03977372861080361,0.09548501273316198,0.15357792675936943,0.13715160130325108,0.06752930762319802,0.05141845353414787,0.10695759346885587,0.2385757333533754
6,1.0,007,0.15576926894805934,0.13391164694771474,0.05813807447769137,0.05423784746816588,0.14032050190614265,0.06708558968567283,0.18913218882153204,0.1313246850255189,0.058971571790263126,0.05098332828781315,0.30564603601432,0.13545922653818304
7,1.0,008,0.17801789827659828,0.14723557468636772,0.06753200290916628,0.06370229620406297,0.17291701502060208,0.05670950867923238,0.19234687243870377,0.1240958087930265,0.0656521921164266,0.058804825695372376,0.35483323841112735,0.10429760530937354
8,1.0,009,0.15945149574641837,0.13748390216477682,0.06210534484869122,0.05120019420059662,0.13776975549089504,0.17559117777484512,0.20280243603946027,0.15435259501160825,0.07733660963445468,0.054791498859063946,0.2389016718636698,0.29151925436031184
9,1.0,010,0.16605730558717643,0.13698259222369724,0.056750511624845415,0.05262310194817385,0.17508843263878932,0.07272903025009173,0.23413398317263479,0.1601260226722548,0.05821659048746718,0.04542580617352336,0.31609234805445335,0.21971029575662646
10,1.0,011,0.15394687801268422,0.13795731596502908,0.046821245947806456,0.04139004879253702,0.10386415271336458,0.11599856102342537,0.1561623988443809,0.1212257110356228,0.03943606284360302,0.02653969174307669,0.22372023014050424,0.3270197420992869
11,1.0,012,0.15634187152160478,0.1395719250474998,0.04842408992526061,0.04178515346669527,0.10726458824427951,0.13709987051511133,0.17008067089586693,0.13048323038964987,0.03747162643076238,0.017381475176308465,0.2328156415284889,0.5361430278873852
12,1.0,013,0.1774089062440127,0.1617571587867657,0.07729608877683113,0.07146106316637947,0.0882241359163739,0.07548927381433893,0.16960573376170796,0.1295424268078537,0.05304654139240884,0.036870889766523224,0.23621434290742946,0.3049332001916417
13,1.0,014,0.1275502550714568,0.11749678213981783,0.04940242256246387,0.04701836682535601,0.07881970072115302,0.0482578710405038,0.13216210961991717,0.10402855455346482,0.036382093231793956,0.0305135269503429,0.2128715646818984,0.16130370080857726
