,st,upper_leg_district,poverty_base,poverty_reform,deep_poverty_base,deep_poverty_reform,pct_chg,pct_chg_deep
1613,48.0,002,0.1939030079265062,0.15500330477904667,0.06598991070887156,0.04578843813847315,0.2006142326693737,0.3061297151851209
1614,48.0,003,0.18592847992086237,0.14072538002143414,0.05792832232489374,0.04094952963497442,0.24312090282601265,0.2931000244525115
1615,48.0,004,0.14623153953262918,0.11794591067694804,0.04931388009680248,0.03529860606116714,0.1934304251058621,0.2842054611830087
1616,48.0,005,0.13884328555834194,0.10067115660678377,0.039268727920127394,0.02875164785248821,0.27492959993026267,0.26782329412429473
1617,48.0,006,0.3121419289157816,0.24980533934544674,0.08190130184581006,0.054663175309365174,0.19970591514847,0.3325725711628397
1618,48.0,007,0.12472431839603812,0.10153388482938723,0.04482493157829444,0.03317270145633635,0.18593353617707592,0.25994975812970217
1619,48.0,008,0.10741220423372197,0.08228663306866942,0.026209399970569643,0.020915554376945974,0.23391728476571383,0.20198270847742003
1620,48.0,009,0.18485894196669098,0.13477013358800957,0.042431025939768156,0.031072444835656528,0.27095691366505126,0.2676951794716301
1621,48.0,010,0.20311591650765437,0.15331999195330753,0.059014120591073284,0.03974775476699425,0.24516013028683692,0.32647043844949447
1622,48.0,011,0.1419151910303794,0.11907711126304711,0.04410550215826657,0.03406860217203348,0.16092766110178716,0.22756571164788114
1623,48.0,012,0.09341609133066092,0.07387685645828516,0.029467873166461777,0.020417856405025293,0.2091634813023119,0.30711469098273997
1624,48.0,013,0.2919437231173464,0.22458163133824297,0.07454999801223892,0.05491376285555039,0.23073656477288718,0.263396856878049
1625,48.0,014,0.16733510913548144,0.13159257790115952,0.04977703861589827,0.0350174055495304,0.21359851748375938,0.29651488872730564
1626,48.0,015,0.27165171557526213,0.22089105413556653,0.07571404826803121,0.05055685593686348,0.1868593442607292,0.3322658463870551
1627,48.0,016,0.18171533348923788,0.1383243740254109,0.0371645634521133,0.026653309945203287,0.23878534975914303,0.2828300006928323
1628,48.0,017,0.16173505104874664,0.12837874231666047,0.05174497654741034,0.039231736344023216,0.206240443959378,0.24182521740872964
1629,48.0,018,0.13554731746868645,0.10846864242183724,0.04052049193821203,0.027840717022060514,0.19977285830909056,0.31292253153012956
1630,48.0,019,0.21696457109806808,0.16044983826994444,0.05843815798979404,0.040323804031190506,0.26047908440580814,0.3099747593304896
1631,48.0,020,0.25720086748579213,0.2095998964400706,0.08538762448976668,0.053121295266083744,0.1850731356819822,0.3778806286799782
